id,version_date,item,open,high,low,close,up_or_down,mapping,refresh_date
14215,2012-04-10,Au9999,336.0,338.0,334.5,336.49,1.09,1.0,2022-01-04 02:27:46
14221,2012-04-11,Au9999,337.0,338.5,333.5,338.04,1.55,1.0,2022-01-04 02:27:46
14227,2012-04-12,Au9999,338.9,338.9,337.2,337.97,-0.07,-1.0,2022-01-04 02:27:46
14233,2012-04-16,Au9999,340.99,340.99,334.8,335.43,-5.56,-1.0,2022-01-04 02:27:46
14239,2012-04-17,Au9999,338.0,338.0,335.25,335.55,0.12,1.0,2022-01-04 02:27:46
14245,2012-04-18,Au9999,336.9,336.9,333.5,336.39,0.84,1.0,2022-01-04 02:27:46
14251,2012-04-19,Au9999,336.39,336.39,333.6,334.81,-1.58,-1.0,2022-01-04 02:27:46
14257,2012-04-20,Au9999,334.81,336.48,333.5,334.96,0.15,1.0,2022-01-04 02:27:46
14263,2012-03-21,Au9999,337.9,338.47,336.03,337.87,0.25,1.0,2022-01-04 02:27:46
14269,2012-03-22,Au9999,340.0,340.0,336.5,336.77,-1.1,-1.0,2022-01-04 02:27:46
14275,2012-03-23,Au9999,336.77,336.77,332.2,336.6,-0.17,-1.0,2022-01-04 02:27:46
14281,2012-03-26,Au9999,339.8,340.0,338.6,339.29,2.69,1.0,2022-01-04 02:27:46
14287,2012-03-27,Au9999,341.0,345.0,341.0,343.8,4.51,1.0,2022-01-04 02:27:46
14294,2012-03-28,Au9999,345.0,345.0,340.8,341.22,-2.58,-1.0,2022-01-04 02:27:46
14300,2012-03-29,Au9999,341.22,341.3,337.6,338.29,-2.93,-1.0,2022-01-04 02:27:46
14306,2012-03-30,Au9999,340.0,340.0,336.0,339.04,0.75,1.0,2022-01-04 02:27:46
14312,2012-04-05,Au9999,333.0,333.0,330.2,331.78,-7.26,-1.0,2022-01-04 02:27:46
14318,2012-04-06,Au9999,332.6,334.5,331.5,334.28,2.5,1.0,2022-01-04 02:27:46
14324,2012-03-07,Au9999,360.0,360.0,340.0,340.99,-5.02,-1.0,2022-01-04 02:27:46
14330,2012-03-08,Au9999,344.0,344.0,340.8,343.45,2.46,1.0,2022-01-04 02:27:46
14336,2012-03-09,Au9999,349.0,349.0,344.5,347.2,3.75,1.0,2022-01-04 02:27:46
14342,2012-03-12,Au9999,352.5,352.5,346.9,347.26,0.06,1.0,2022-01-04 02:27:46
14348,2012-03-13,Au9999,347.26,348.0,345.3,347.1,-0.16,-1.0,2022-01-04 02:27:46
14354,2012-03-14,Au9999,350.0,350.0,341.1,341.35,-5.75,-1.0,2022-01-04 02:27:46
14360,2012-03-15,Au9999,339.0,339.0,335.3,337.25,-4.1,-1.0,2022-01-04 02:27:46
14366,2012-03-16,Au9999,339.5,340.5,336.0,339.4,2.15,1.0,2022-01-04 02:27:46
14372,2012-03-19,Au9999,340.0,340.19,338.9,339.0,-0.4,-1.0,2022-01-04 02:27:46
14378,2012-03-20,Au9999,339.97,340.47,337.1,337.62,-1.38,-1.0,2022-01-04 02:27:46
14384,2012-02-22,Au9999,353.8,356.8,353.1,356.72,3.07,1.0,2022-01-04 02:27:46
14390,2012-02-23,Au9999,356.72,360.5,354.9,359.92,3.2,1.0,2022-01-04 02:27:46
14396,2012-02-24,Au9999,360.0,361.88,359.77,359.79,-0.13,-1.0,2022-01-04 02:27:46
14402,2012-02-27,Au9999,350.0,360.7,350.0,359.68,-0.11,-1.0,2022-01-04 02:27:46
14408,2012-02-28,Au9999,360.0,360.38,358.79,359.99,0.31,1.0,2022-01-04 02:27:46
14414,2012-02-29,Au9999,362.0,362.6,360.5,361.96,1.97,1.0,2022-01-04 02:27:46
14421,2012-03-01,Au9999,362.5,363.0,347.8,348.0,-13.96,-1.0,2022-01-04 02:27:46
14427,2012-03-02,Au9999,348.45,350.0,345.8,348.7,0.7,1.0,2022-01-04 02:27:46
14433,2012-03-05,Au9999,350.0,350.0,347.4,348.09,-0.61,-1.0,2022-01-04 02:27:46
14439,2012-03-06,Au9999,348.09,348.09,345.5,346.01,-2.08,-1.0,2022-01-04 02:27:46
14445,2021-01-07,Au9999,401.0,401.73,394.02,398.49,-2.24,-1.0,2022-01-04 02:27:46
14458,2021-01-08,Au9999,395.21,397.99,395.2,395.97,-2.52,-1.0,2022-01-04 02:27:46
14471,2021-01-11,Au9999,393.58,394.0,379.0,385.0,-10.97,-1.0,2022-01-04 02:27:46
14485,2021-01-12,Au9999,384.51,388.0,382.99,387.99,2.99,1.0,2022-01-04 02:27:46
14499,2021-01-13,Au9999,388.85,388.85,384.7,386.5,-1.49,-1.0,2022-01-04 02:27:46
14513,2021-01-14,Au9999,387.8,388.0,382.5,383.7,-2.8,-1.0,2022-01-04 02:27:46
14527,2021-01-15,Au9999,384.95,387.6,383.8,385.41,1.71,1.0,2022-01-04 02:27:46
14540,2021-01-18,Au9999,385.58,386.02,380.8,384.6,-0.81,-1.0,2022-01-04 02:27:46
14553,2021-01-19,Au9999,385.0,386.0,384.0,384.97,0.37,1.0,2022-01-04 02:27:46
14566,2021-01-20,Au9999,385.48,386.88,383.2,386.76,1.79,1.0,2022-01-04 02:27:46
14579,2012-02-08,Au9999,351.74,355.9,348.5,355.3,3.56,1.0,2022-01-04 02:27:46
14585,2012-02-09,Au9999,355.8,355.8,351.2,353.3,-2.0,-1.0,2022-01-04 02:27:46
14591,2012-02-10,Au9999,352.55,355.1,351.4,351.74,-1.56,-1.0,2022-01-04 02:27:46
14597,2012-02-13,Au9999,351.9,352.0,350.3,351.59,-0.15,-1.0,2022-01-04 02:27:46
14604,2012-02-14,Au9999,352.8,352.8,348.0,348.43,-3.16,-1.0,2022-01-04 02:27:46
14610,2012-02-15,Au9999,348.8,351.3,348.0,351.2,2.77,1.0,2022-01-04 02:27:46
14616,2012-02-16,Au9999,351.8,352.98,349.0,349.98,-1.22,-1.0,2022-01-04 02:27:46
14622,2012-02-17,Au9999,351.5,352.2,347.0,352.16,2.18,1.0,2022-01-04 02:27:46
14628,2012-02-20,Au9999,353.0,353.3,351.8,351.89,-0.27,-1.0,2022-01-04 02:27:46
14634,2012-02-21,Au9999,353.8,353.8,351.9,353.65,1.76,1.0,2022-01-04 02:27:46
14640,2012-01-18,Au9999,340.0,340.0,336.1,338.33,-0.85,-1.0,2022-01-04 02:27:46
14647,2012-01-19,Au9999,338.33,339.96,335.99,339.38,1.05,1.0,2022-01-04 02:27:46
14653,2012-01-20,Au9999,339.3,340.0,337.2,338.87,-0.51,-1.0,2022-01-04 02:27:46
14659,2012-01-30,Au9999,355.0,355.0,351.01,351.01,12.14,1.0,2022-01-04 02:27:46
14665,2012-01-31,Au9999,350.9,354.38,350.9,354.16,3.15,1.0,2022-01-04 02:27:46
14671,2012-02-01,Au9999,355.0,355.49,352.5,352.58,-1.58,-1.0,2022-01-04 02:27:46
14677,2012-02-02,Au9999,355.0,355.84,340.0,355.1,2.52,1.0,2022-01-04 02:27:46
14683,2012-02-03,Au9999,355.1,357.2,352.0,356.99,1.89,1.0,2022-01-04 02:27:46
14690,2012-02-06,Au9999,356.99,356.99,351.9,351.95,-5.04,-1.0,2022-01-04 02:27:46
14696,2012-02-07,Au9999,341.95,351.8,341.95,351.74,-0.21,-1.0,2022-01-04 02:27:46
14702,2012-01-04,Au9999,328.45,328.78,325.6,328.72,8.92,1.0,2022-01-04 02:27:46
14709,2012-01-05,Au9999,328.45,332.0,325.6,331.98,3.26,1.0,2022-01-04 02:27:46
14716,2012-01-06,Au9999,330.0,333.49,326.35,332.58,0.6,1.0,2022-01-04 02:27:46
14722,2012-01-09,Au9999,322.58,331.1,322.58,331.04,-1.54,-1.0,2022-01-04 02:27:46
14728,2012-01-10,Au9999,331.9,332.3,329.0,332.05,1.01,1.0,2022-01-04 02:27:46
14734,2012-01-11,Au9999,336.8,337.0,333.7,335.5,3.45,1.0,2022-01-04 02:27:46
14740,2012-01-12,Au9999,335.8,337.4,334.3,337.37,1.87,1.0,2022-01-04 02:27:46
14746,2012-01-13,Au9999,340.0,340.0,334.5,337.51,0.14,1.0,2022-01-04 02:27:46
14752,2012-01-16,Au9999,337.51,337.51,333.56,336.39,-1.12,-1.0,2022-01-04 02:27:46
14758,2012-01-17,Au9999,337.12,339.4,335.35,339.18,2.79,1.0,2022-01-04 02:27:46
14764,2011-12-19,Au9999,330.0,330.0,325.5,327.72,-1.7,-1.0,2022-01-04 02:27:46
14770,2011-12-20,Au9999,329.0,329.2,326.0,328.65,0.93,1.0,2022-01-04 02:27:46
14777,2011-12-21,Au9999,330.8,333.6,328.7,333.2,4.55,1.0,2022-01-04 02:27:46
14783,2011-12-22,Au9999,333.2,333.2,328.6,329.91,-3.29,-1.0,2022-01-04 02:27:46
14789,2011-12-23,Au9999,331.0,331.0,327.5,330.29,0.38,1.0,2022-01-04 02:27:46
14795,2011-12-26,Au9999,331.0,331.0,326.1,328.78,-1.51,-1.0,2022-01-04 02:27:46
14801,2011-12-27,Au9999,328.8,328.8,326.2,326.37,-2.41,-1.0,2022-01-04 02:27:46
14808,2011-12-28,Au9999,327.2,327.2,323.55,323.64,-2.73,-1.0,2022-01-04 02:27:46
14814,2011-12-29,Au9999,324.7,325.0,314.6,315.5,-8.14,-1.0,2022-01-04 02:27:46
14820,2011-12-30,Au9999,315.5,320.0,311.5,319.8,4.3,1.0,2022-01-04 02:27:46
14826,2011-12-05,Au9999,360.0,360.0,356.0,357.5,-0.09,-1.0,2022-01-04 02:27:46
14832,2011-12-06,Au9999,357.5,357.6,351.21,351.48,-6.02,-1.0,2022-01-04 02:27:46
14838,2011-12-07,Au9999,353.48,354.99,350.0,354.6,3.12,1.0,2022-01-04 02:27:46
14845,2011-12-08,Au9999,354.6,356.3,353.3,356.29,1.69,1.0,2022-01-04 02:27:46
14851,2011-12-09,Au9999,356.5,358.5,350.0,350.8,-5.49,-1.0,2022-01-04 02:27:46
14857,2011-12-12,Au9999,354.5,354.5,346.2,346.34,-4.46,-1.0,2022-01-04 02:27:46
14863,2011-12-13,Au9999,346.34,346.34,339.0,339.31,-7.03,-1.0,2022-01-04 02:27:46
14870,2011-12-14,Au9999,343.0,344.0,335.21,337.95,-1.36,-1.0,2022-01-04 02:27:46
14876,2011-12-15,Au9999,336.0,336.0,321.9,322.28,-15.67,-1.0,2022-01-04 02:27:46
14882,2011-12-16,Au9999,328.0,329.5,321.7,329.42,7.14,1.0,2022-01-04 02:27:46
14888,2011-11-21,Au9999,358.8,358.8,351.35,352.87,-0.83,-1.0,2022-01-04 02:27:46
14894,2011-11-22,Au9999,352.87,352.87,345.35,346.37,-6.5,-1.0,2022-01-04 02:27:46
14900,2011-11-23,Au9999,348.0,350.9,346.01,350.25,3.88,1.0,2022-01-04 02:27:46
14907,2011-11-24,Au9999,350.25,350.25,345.3,348.47,-1.78,-1.0,2022-01-04 02:27:46
14913,2011-11-25,Au9999,349.8,349.8,345.5,345.52,-2.95,-1.0,2022-01-04 02:27:46
14919,2011-11-28,Au9999,347.5,351.0,347.5,350.99,5.47,1.0,2022-01-04 02:27:46
14926,2011-11-29,Au9999,353.39,353.39,351.0,352.04,1.05,1.0,2022-01-04 02:27:46
14932,2011-11-30,Au9999,352.95,354.2,350.9,351.77,-0.27,-1.0,2022-01-04 02:27:46
14938,2011-12-01,Au9999,353.38,359.0,353.0,357.68,5.91,1.0,2022-01-04 02:27:46
14944,2011-12-02,Au9999,358.5,358.7,356.0,357.59,-0.09,-1.0,2022-01-04 02:27:46
14950,2011-11-07,Au9999,363.0,363.0,360.0,361.65,2.16,1.0,2022-01-04 02:27:46
14957,2011-11-08,Au9999,366.0,366.0,362.1,365.2,3.55,1.0,2022-01-04 02:27:46
14963,2011-11-09,Au9999,366.3,367.0,364.1,364.91,-0.29,-1.0,2022-01-04 02:27:46
