id,version_date,item,open,high,low,close,up_or_down,mapping,refresh_date
6615,2015-07-23,Au(T+D),217.81,219.99,217.38,219.45,-0.15,-1.0,2021-12-30 16:57:58
6625,2015-07-24,Au(T+D),220.1,220.28,215.59,216.89,-2.14,-1.0,2021-12-30 16:57:58
6635,2015-07-27,Au(T+D),216.0,221.15,215.6,221.05,3.71,1.0,2021-12-30 16:57:58
6647,2015-07-28,Au(T+D),219.0,220.72,218.11,219.29,0.19,1.0,2021-12-30 16:57:58
6659,2015-07-29,Au(T+D),219.29,219.94,218.78,219.48,0.29,1.0,2021-12-30 16:57:58
6670,2015-07-30,Au(T+D),219.45,220.5,216.51,217.21,-2.31,-1.0,2021-12-30 16:57:58
6680,2015-07-31,Au(T+D),217.13,218.96,216.4,216.61,-1.81,-1.0,2021-12-30 16:57:58
6691,2015-08-03,Au(T+D),216.49,220.4,216.49,219.1,1.79,1.0,2021-12-30 16:57:58
6701,2015-08-04,Au(T+D),218.35,218.83,216.15,217.62,-1.18,-1.0,2021-12-30 16:57:58
6712,2015-07-08,Au(T+D),233.18,233.36,228.6,229.2,-4.02,-1.0,2021-12-30 16:57:58
6723,2015-07-09,Au(T+D),230.7,233.03,229.6,232.48,2.31,1.0,2021-12-30 16:57:58
6735,2015-07-10,Au(T+D),231.86,233.38,231.32,232.37,0.61,1.0,2021-12-30 16:57:58
6746,2015-07-13,Au(T+D),232.37,232.7,231.0,231.19,-1.13,-1.0,2021-12-30 16:57:58
6757,2015-07-14,Au(T+D),231.35,231.65,230.17,230.77,-1.26,-1.0,2021-12-30 16:57:58
6768,2015-07-15,Au(T+D),231.05,231.8,230.7,230.94,0.05,1.0,2021-12-30 16:57:58
6778,2015-07-16,Au(T+D),230.68,230.99,229.0,229.36,-1.68,-1.0,2021-12-30 16:57:58
6789,2015-07-17,Au(T+D),228.8,229.49,228.5,228.98,-0.47,-1.0,2021-12-30 16:57:58
6800,2015-07-20,Au(T+D),228.9,229.04,218.0,223.18,-5.72,-1.0,2021-12-30 16:57:58
6811,2015-07-21,Au(T+D),221.51,222.9,220.3,221.29,-1.9,-1.0,2021-12-30 16:57:58
6821,2015-06-24,Au(T+D),236.3,236.6,234.61,234.71,-2.21,-1.0,2021-12-30 16:57:58
6831,2015-06-25,Au(T+D),235.17,235.3,233.81,235.02,-0.34,-1.0,2021-12-30 16:57:58
6841,2015-06-26,Au(T+D),234.5,234.77,233.8,234.54,-0.26,-1.0,2021-12-30 16:57:58
6852,2015-06-29,Au(T+D),234.74,236.88,233.62,235.54,1.11,1.0,2021-12-30 16:57:58
6863,2015-06-30,Au(T+D),235.68,236.4,234.38,234.72,-0.96,-1.0,2021-12-30 16:57:58
6874,2015-07-01,Au(T+D),233.9,235.25,233.15,233.93,-1.21,-1.0,2021-12-30 16:57:58
6885,2015-07-02,Au(T+D),233.95,234.17,232.21,232.6,-1.49,-1.0,2021-12-30 16:57:58
6895,2015-07-03,Au(T+D),231.55,233.5,231.0,233.38,0.29,1.0,2021-12-30 16:57:58
6906,2015-07-06,Au(T+D),233.5,233.89,232.91,233.28,0.64,1.0,2021-12-30 16:57:58
6916,2015-07-07,Au(T+D),233.28,234.36,232.36,233.58,0.26,1.0,2021-12-30 16:57:58
6927,2015-06-09,Au(T+D),234.3,235.31,233.94,234.97,0.81,1.0,2021-12-30 16:57:58
6938,2015-06-10,Au(T+D),235.9,236.9,234.9,236.63,1.8,1.0,2021-12-30 16:57:58
6950,2015-06-11,Au(T+D),236.8,238.14,236.33,236.39,0.68,1.0,2021-12-30 16:57:58
6961,2015-06-12,Au(T+D),235.5,236.88,235.0,236.34,-0.96,-1.0,2021-12-30 16:57:58
6972,2015-06-15,Au(T+D),236.1,236.65,235.3,236.27,0.2,1.0,2021-12-30 16:57:58
6982,2015-06-16,Au(T+D),235.96,237.6,235.54,236.71,0.67,1.0,2021-12-30 16:57:58
6993,2015-06-17,Au(T+D),236.3,236.66,235.25,235.58,-1.2,-1.0,2021-12-30 16:57:58
7004,2015-06-18,Au(T+D),235.35,237.3,234.8,237.18,1.47,1.0,2021-12-30 16:57:58
7015,2015-06-19,Au(T+D),238.92,240.0,238.4,238.89,2.29,1.0,2021-12-30 16:57:58
7026,2015-06-23,Au(T+D),236.9,237.29,236.4,236.85,-2.37,-1.0,2021-12-30 16:57:58
7036,2021-05-12,Au(T+D),381.2,381.79,377.62,381.29,0.3,1.0,2021-12-30 16:57:58
7050,2021-05-13,Au(T+D),381.4,383.21,378.56,379.11,-0.76,-1.0,2021-12-30 16:57:58
7063,2021-05-14,Au(T+D),378.9,381.83,378.4,380.92,0.7,1.0,2021-12-30 16:57:58
7076,2021-05-17,Au(T+D),382.17,386.35,381.5,385.81,5.78,1.0,2021-12-30 16:57:58
7089,2021-05-18,Au(T+D),384.61,389.93,384.05,388.28,3.75,1.0,2021-12-30 16:57:58
7103,2021-05-19,Au(T+D),388.31,389.03,386.1,388.73,0.82,1.0,2021-12-30 16:57:58
7116,2021-05-20,Au(T+D),385.88,392.7,385.72,389.09,1.25,1.0,2021-12-30 16:57:58
7129,2021-05-21,Au(T+D),389.4,391.46,388.25,389.32,-0.11,-1.0,2021-12-30 16:57:58
7142,2021-05-24,Au(T+D),389.82,392.37,388.23,390.82,1.33,1.0,2021-12-30 16:57:58
7156,2021-05-25,Au(T+D),390.1,391.1,387.24,389.91,-1.09,-1.0,2021-12-30 16:57:58
7170,2015-05-26,Au(T+D),240.11,241.38,238.7,239.03,-1.52,-1.0,2021-12-30 16:57:58
7181,2015-05-27,Au(T+D),238.81,238.97,237.1,237.46,-2.56,-1.0,2021-12-30 16:57:58
7192,2015-05-28,Au(T+D),236.8,237.55,236.8,237.19,-0.46,-1.0,2021-12-30 16:57:58
7203,2015-05-29,Au(T+D),236.73,237.55,236.01,237.5,0.29,1.0,2021-12-30 16:57:58
7214,2015-06-01,Au(T+D),237.01,238.49,236.52,236.65,-0.37,-1.0,2021-12-30 16:57:58
7225,2015-06-02,Au(T+D),236.79,239.98,236.51,237.21,-0.16,-1.0,2021-12-30 16:57:58
7235,2015-06-03,Au(T+D),237.79,238.28,237.0,237.19,-0.72,-1.0,2021-12-30 16:57:58
7247,2015-06-04,Au(T+D),237.22,237.7,235.38,235.9,-1.74,-1.0,2021-12-30 16:57:58
7259,2015-06-05,Au(T+D),236.0,236.3,234.5,234.9,-1.41,-1.0,2021-12-30 16:57:58
7270,2015-06-08,Au(T+D),234.45,235.39,232.68,234.5,-0.65,-1.0,2021-12-30 16:57:58
7281,2015-05-12,Au(T+D),237.2,238.07,235.92,236.74,-0.74,-1.0,2021-12-30 16:57:58
7292,2015-05-13,Au(T+D),238.62,238.7,237.4,238.68,1.87,1.0,2021-12-30 16:57:58
7303,2015-05-14,Au(T+D),239.0,242.75,238.53,242.53,4.27,1.0,2021-12-30 16:57:58
7314,2015-05-15,Au(T+D),242.95,244.19,242.08,243.47,1.99,1.0,2021-12-30 16:57:58
7324,2015-05-18,Au(T+D),242.76,245.79,242.2,245.14,1.98,1.0,2021-12-30 16:57:58
7335,2015-05-19,Au(T+D),244.4,245.45,243.01,243.11,-1.1,-1.0,2021-12-30 16:57:58
7346,2015-05-20,Au(T+D),243.5,243.9,240.3,241.0,-3.13,-1.0,2021-12-30 16:57:58
7357,2015-05-21,Au(T+D),241.4,242.41,241.26,241.64,0.07,1.0,2021-12-30 16:57:58
7368,2015-05-22,Au(T+D),241.3,241.8,240.0,241.59,-0.18,-1.0,2021-12-30 16:57:58
7379,2015-05-25,Au(T+D),241.61,242.14,240.0,240.5,-0.3,-1.0,2021-12-30 16:57:58
7389,2015-04-27,Au(T+D),237.3,237.5,235.11,236.37,-1.43,-1.0,2021-12-30 16:57:58
7400,2015-04-28,Au(T+D),236.99,240.88,236.71,240.04,3.97,1.0,2021-12-30 16:57:58
7411,2015-04-29,Au(T+D),240.5,242.05,239.87,241.24,1.76,1.0,2021-12-30 16:57:58
7422,2015-04-30,Au(T+D),241.18,242.3,239.7,239.85,-1.53,-1.0,2021-12-30 16:57:58
7432,2015-05-04,Au(T+D),236.2,237.11,235.56,236.79,-3.91,-1.0,2021-12-30 16:57:58
7443,2015-05-05,Au(T+D),236.2,238.37,236.11,237.54,0.89,1.0,2021-12-30 16:57:58
7454,2015-05-06,Au(T+D),237.75,239.3,237.75,238.39,0.87,1.0,2021-12-30 16:57:58
7465,2015-05-07,Au(T+D),237.7,239.36,236.5,236.77,-2.02,-1.0,2021-12-30 16:57:58
7476,2015-05-08,Au(T+D),236.95,237.4,235.91,237.35,-0.35,-1.0,2021-12-30 16:57:58
7487,2015-05-11,Au(T+D),236.61,239.0,236.32,237.02,0.29,1.0,2021-12-30 16:57:58
7497,2015-04-13,Au(T+D),240.06,241.57,239.47,241.1,2.39,1.0,2021-12-30 16:57:58
7508,2015-04-14,Au(T+D),240.19,241.44,238.2,238.89,-2.11,-1.0,2021-12-30 16:57:58
7520,2015-04-15,Au(T+D),237.4,239.7,236.99,238.11,-1.46,-1.0,2021-12-30 16:57:58
7531,2015-04-16,Au(T+D),238.01,241.1,237.8,240.29,1.71,1.0,2021-12-30 16:57:58
7543,2015-04-17,Au(T+D),241.0,241.0,238.71,239.98,0.1,1.0,2021-12-30 16:57:58
7553,2015-04-20,Au(T+D),240.97,241.2,239.55,241.11,1.62,1.0,2021-12-30 16:57:58
7563,2015-04-21,Au(T+D),240.0,240.0,238.35,238.48,-1.94,-1.0,2021-12-30 16:57:58
7573,2015-04-22,Au(T+D),239.78,240.2,238.71,239.67,0.83,1.0,2021-12-30 16:57:58
7584,2015-04-23,Au(T+D),239.31,239.8,236.43,236.94,-2.67,-1.0,2021-12-30 16:57:58
7595,2015-04-24,Au(T+D),237.5,238.59,236.71,238.44,0.75,1.0,2021-12-30 16:57:58
7605,2015-03-27,Au(T+D),241.3,242.29,240.2,240.45,0.85,1.0,2021-12-30 16:57:58
7617,2015-03-30,Au(T+D),240.6,240.7,237.5,237.75,-3.15,-1.0,2021-12-30 16:57:58
7627,2015-03-31,Au(T+D),236.56,237.55,235.51,235.62,-3.42,-1.0,2021-12-30 16:57:58
7637,2015-04-01,Au(T+D),236.3,237.3,235.82,236.48,-0.06,-1.0,2021-12-30 16:57:58
7648,2015-04-02,Au(T+D),236.78,240.81,236.56,240.3,3.53,1.0,2021-12-30 16:57:58
7658,2015-04-03,Au(T+D),240.19,240.8,238.19,239.65,0.18,1.0,2021-12-30 16:57:58
7668,2015-04-07,Au(T+D),241.48,241.77,241.2,241.3,2.2,1.0,2021-12-30 16:57:58
7678,2015-04-08,Au(T+D),240.71,241.65,240.56,241.62,0.08,1.0,2021-12-30 16:57:58
7689,2015-04-09,Au(T+D),240.7,241.2,237.83,238.54,-2.63,-1.0,2021-12-30 16:57:58
7700,2015-04-10,Au(T+D),239.5,239.87,238.0,238.78,-0.42,-1.0,2021-12-30 16:57:58
7711,2015-03-13,Au(T+D),234.65,234.65,232.71,234.25,0.73,1.0,2021-12-30 16:57:58
7722,2015-03-16,Au(T+D),233.21,235.2,232.91,234.57,0.62,1.0,2021-12-30 16:57:58
7733,2015-03-17,Au(T+D),233.9,234.1,232.83,233.06,-1.19,-1.0,2021-12-30 16:57:58
7743,2015-03-18,Au(T+D),232.8,233.78,230.2,230.83,-2.45,-1.0,2021-12-30 16:57:58
7753,2015-03-19,Au(T+D),230.81,236.49,230.19,234.35,2.64,1.0,2021-12-30 16:57:58
7763,2015-03-20,Au(T+D),233.8,234.8,232.5,234.39,0.11,1.0,2021-12-30 16:57:58
7775,2015-03-23,Au(T+D),234.4,236.97,234.11,236.74,2.84,1.0,2021-12-30 16:57:58
7786,2015-03-24,Au(T+D),237.05,238.18,236.66,237.7,1.54,1.0,2021-12-30 16:57:58
7797,2015-03-25,Au(T+D),238.02,238.98,237.2,238.01,0.49,1.0,2021-12-30 16:57:58
7807,2015-03-26,Au(T+D),238.65,240.8,238.65,240.76,2.81,1.0,2021-12-30 16:57:58
7818,2015-02-27,Au(T+D),245.4,245.99,243.75,244.69,0.77,1.0,2021-12-30 16:57:58
7828,2015-03-02,Au(T+D),244.3,247.5,244.12,246.9,2.09,1.0,2021-12-30 16:57:58
7840,2015-03-03,Au(T+D),246.35,246.75,241.8,244.85,-1.58,-1.0,2021-12-30 16:57:58
7850,2015-03-04,Au(T+D),244.35,245.63,243.09,243.8,-0.79,-1.0,2021-12-30 16:57:58
7860,2015-03-05,Au(T+D),243.37,244.18,242.4,242.66,-1.54,-1.0,2021-12-30 16:57:58
7871,2015-03-06,Au(T+D),243.0,244.0,241.7,241.96,-1.3,-1.0,2021-12-30 16:57:58
7883,2015-03-09,Au(T+D),242.0,242.2,235.6,237.04,-5.19,-1.0,2021-12-30 16:57:58
7893,2015-03-10,Au(T+D),236.91,237.3,234.2,234.96,-2.79,-1.0,2021-12-30 16:57:58
7905,2015-03-11,Au(T+D),235.5,236.45,234.41,235.02,-0.64,-1.0,2021-12-30 16:57:58
7916,2015-03-12,Au(T+D),234.02,235.79,231.81,235.28,0.0,0.0,2021-12-30 16:57:58
7927,2015-02-06,Au(T+D),254.4,254.97,253.36,254.83,-0.95,-1.0,2021-12-30 16:57:58
7938,2015-02-09,Au(T+D),254.17,255.5,248.0,249.54,-4.87,-1.0,2021-12-30 16:57:58
7949,2015-02-10,Au(T+D),249.55,250.59,248.8,250.11,-0.25,-1.0,2021-12-30 16:57:58
7959,2015-02-11,Au(T+D),249.0,249.45,248.05,248.63,-1.41,-1.0,2021-12-30 16:57:58
7969,2015-02-12,Au(T+D),248.49,249.1,245.41,245.83,-2.81,-1.0,2021-12-30 16:57:58
7980,2015-02-13,Au(T+D),246.05,247.74,245.55,247.69,1.23,1.0,2021-12-30 16:57:58
7990,2015-02-16,Au(T+D),246.48,248.62,246.3,248.51,1.78,1.0,2021-12-30 16:57:58
8000,2015-02-17,Au(T+D),248.69,248.79,246.85,247.35,-0.39,-1.0,2021-12-30 16:57:58
8010,2015-02-25,Au(T+D),244.0,244.65,243.01,244.45,-3.43,-1.0,2021-12-30 16:57:58
8020,2015-02-26,Au(T+D),244.39,244.8,242.71,244.35,0.04,1.0,2021-12-30 16:57:58
8031,2015-01-23,Au(T+D),257.15,260.8,255.61,259.52,1.06,1.0,2021-12-30 16:57:58
8043,2015-01-26,Au(T+D),259.55,260.85,257.71,260.16,0.91,1.0,2021-12-30 16:57:58
8055,2015-01-27,Au(T+D),256.55,259.09,256.55,257.91,-2.17,-1.0,2021-12-30 16:57:58
8066,2015-01-28,Au(T+D),257.9,260.1,257.31,258.98,1.3,1.0,2021-12-30 16:57:58
8077,2015-01-29,Au(T+D),259.6,260.06,257.19,257.28,-1.78,-1.0,2021-12-30 16:57:58
8088,2015-01-30,Au(T+D),255.68,256.44,251.88,253.76,-4.41,-1.0,2021-12-30 16:57:58
8098,2015-02-02,Au(T+D),254.0,258.3,253.34,257.32,3.07,1.0,2021-12-30 16:57:58
8109,2015-02-03,Au(T+D),257.35,258.1,255.41,257.97,1.28,1.0,2021-12-30 16:57:58
8119,2015-02-04,Au(T+D),258.0,258.22,253.36,254.42,-2.54,-1.0,2021-12-30 16:57:58
8131,2015-02-05,Au(T+D),254.97,256.45,253.61,255.49,0.87,1.0,2021-12-30 16:57:58
8141,2015-01-09,Au(T+D),242.45,243.77,241.75,242.67,-0.16,-1.0,2021-12-30 16:57:58
8152,2015-01-12,Au(T+D),243.11,246.1,242.1,245.7,3.02,1.0,2021-12-30 16:57:58
8164,2015-01-13,Au(T+D),244.04,247.65,244.01,247.23,2.49,1.0,2021-12-30 16:57:58
8176,2015-01-14,Au(T+D),247.8,248.27,244.8,246.12,-0.32,-1.0,2021-12-30 16:57:58
8187,2015-01-15,Au(T+D),245.31,248.0,244.63,245.18,-1.05,-1.0,2021-12-30 16:57:58
8199,2015-01-16,Au(T+D),249.7,251.9,248.7,251.65,5.83,1.0,2021-12-30 16:57:58
8210,2015-01-19,Au(T+D),251.15,256.79,251.15,255.66,5.11,1.0,2021-12-30 16:57:58
8221,2015-01-20,Au(T+D),256.0,256.4,254.96,255.83,0.88,1.0,2021-12-30 16:57:58
8233,2015-01-21,Au(T+D),257.32,261.59,257.32,260.14,4.42,1.0,2021-12-30 16:57:58
8245,2015-01-22,Au(T+D),260.0,261.3,256.52,257.09,-2.33,-1.0,2021-12-30 16:57:58
8256,2021-04-23,Au(T+D),374.47,375.19,372.9,373.59,-2.02,-1.0,2021-12-30 16:57:58
8269,2021-04-26,Au(T+D),375.5,376.31,371.06,372.45,-1.87,-1.0,2021-12-30 16:57:58
8284,2021-04-27,Au(T+D),372.3,373.6,370.75,372.96,-0.19,-1.0,2021-12-30 16:57:58
8298,2021-04-28,Au(T+D),373.26,374.03,370.21,370.6,-1.95,-1.0,2021-12-30 16:57:58
8312,2021-04-29,Au(T+D),370.2,374.3,369.45,372.21,0.83,1.0,2021-12-30 16:57:58
8327,2021-04-30,Au(T+D),371.31,372.4,367.5,370.47,-1.98,-1.0,2021-12-30 16:57:58
8340,2021-05-06,Au(T+D),373.56,375.72,372.71,375.36,5.54,1.0,2021-12-30 16:57:58
8353,2021-05-07,Au(T+D),375.26,380.0,374.55,379.34,4.72,1.0,2021-12-30 16:57:58
8368,2021-05-10,Au(T+D),379.0,382.88,378.6,380.45,2.11,1.0,2021-12-30 16:57:58
8381,2021-05-11,Au(T+D),381.5,382.24,379.66,380.57,-0.38,-1.0,2021-12-30 16:57:58
8396,2014-12-24,Au(T+D),235.5,236.85,235.5,236.39,-0.4,-1.0,2021-12-30 16:57:58
8407,2014-12-25,Au(T+D),235.81,236.6,235.46,236.4,0.24,1.0,2021-12-30 16:57:58
8418,2014-12-26,Au(T+D),236.4,237.75,236.1,237.63,1.66,1.0,2021-12-30 16:57:58
8430,2014-12-29,Au(T+D),239.8,239.95,238.3,239.76,2.81,1.0,2021-12-30 16:57:58
8440,2014-12-30,Au(T+D),239.8,239.8,236.9,237.54,-1.85,-1.0,2021-12-30 16:57:58
8451,2014-12-31,Au(T+D),238.0,241.98,236.62,240.0,1.82,1.0,2021-12-30 16:57:58
8462,2015-01-05,Au(T+D),238.5,240.39,238.2,240.37,0.37,1.0,2021-12-30 16:57:58
8473,2015-01-06,Au(T+D),239.4,242.55,238.6,242.36,2.81,1.0,2021-12-30 16:57:58
8484,2015-01-07,Au(T+D),242.21,244.68,241.68,243.0,2.02,1.0,2021-12-30 16:57:58
8496,2015-01-08,Au(T+D),242.99,243.82,242.12,242.35,-0.95,-1.0,2021-12-30 16:57:58
8508,2014-12-10,Au(T+D),239.65,248.6,239.65,245.84,7.18,1.0,2021-12-30 16:57:58
8520,2014-12-11,Au(T+D),244.4,245.68,242.88,243.03,-1.42,-1.0,2021-12-30 16:57:58
8531,2014-12-12,Au(T+D),242.96,245.0,242.11,243.03,-1.02,-1.0,2021-12-30 16:57:58
8541,2014-12-15,Au(T+D),243.32,244.3,241.6,242.83,-0.52,-1.0,2021-12-30 16:57:58
8552,2014-12-16,Au(T+D),241.42,242.6,238.1,238.9,-3.88,-1.0,2021-12-30 16:57:58
8563,2014-12-17,Au(T+D),240.8,243.99,236.5,238.95,-0.69,-1.0,2021-12-30 16:57:58
8575,2014-12-18,Au(T+D),239.65,240.49,237.4,239.9,0.41,1.0,2021-12-30 16:57:58
8587,2014-12-19,Au(T+D),241.6,241.7,238.8,240.51,1.31,1.0,2021-12-30 16:57:58
8598,2014-12-22,Au(T+D),239.52,240.55,239.4,240.2,-0.08,-1.0,2021-12-30 16:57:58
8610,2014-12-23,Au(T+D),240.0,240.0,235.8,236.72,-3.37,-1.0,2021-12-30 16:57:58
8621,2014-11-26,Au(T+D),237.0,237.4,235.2,237.04,0.36,1.0,2021-12-30 16:57:58
8631,2014-11-27,Au(T+D),236.99,237.1,235.22,236.15,-0.51,-1.0,2021-12-30 16:57:58
8644,2014-11-28,Au(T+D),236.34,236.75,234.11,235.1,-1.25,-1.0,2021-12-30 16:57:58
8656,2014-12-01,Au(T+D),234.5,235.1,226.4,228.51,-6.4,-1.0,2021-12-30 16:57:58
8668,2014-12-02,Au(T+D),232.0,241.0,231.0,238.7,8.59,1.0,2021-12-30 16:57:58
8681,2014-12-03,Au(T+D),236.9,238.5,236.06,237.61,0.89,1.0,2021-12-30 16:57:58
8693,2014-12-04,Au(T+D),237.56,240.4,237.45,238.23,0.77,1.0,2021-12-30 16:57:58
8703,2014-12-05,Au(T+D),238.35,240.28,237.79,238.96,0.13,1.0,2021-12-30 16:57:58
8715,2014-12-08,Au(T+D),238.11,239.61,235.66,236.97,-1.69,-1.0,2021-12-30 16:57:58
8726,2014-12-09,Au(T+D),237.28,240.22,236.4,240.18,3.23,1.0,2021-12-30 16:57:58
8738,2014-11-12,Au(T+D),227.94,230.6,227.08,230.34,2.24,1.0,2021-12-30 16:57:58
8748,2014-11-13,Au(T+D),229.6,230.5,228.1,228.6,-0.76,-1.0,2021-12-30 16:57:58
8757,2014-11-14,Au(T+D),228.8,230.1,226.5,227.35,-1.76,-1.0,2021-12-30 16:57:58
8767,2014-11-17,Au(T+D),227.13,240.0,226.0,234.25,5.81,1.0,2021-12-30 16:57:58
8776,2014-11-18,Au(T+D),234.3,235.21,233.36,234.05,1.54,1.0,2021-12-30 16:57:58
8785,2014-11-19,Au(T+D),236.5,236.68,234.58,235.21,1.06,1.0,2021-12-30 16:57:58
8798,2014-11-20,Au(T+D),235.55,236.2,230.0,233.5,-1.76,-1.0,2021-12-30 16:57:58
8810,2014-11-21,Au(T+D),235.11,235.7,233.6,235.5,1.86,1.0,2021-12-30 16:57:58
8822,2014-11-24,Au(T+D）,235.6,238.01,235.0,236.9,2.18,1.0,2021-12-30 16:57:58
8832,2014-11-25,Au(T+D),236.41,237.25,236.05,236.79,-0.15,-1.0,2021-12-30 16:57:58
8843,2014-10-29,Au(T+D),241.51,242.82,241.3,241.87,0.05,1.0,2021-12-30 16:57:58
8853,2014-10-30,Au(T+D),241.6,241.6,236.91,237.05,-4.87,-1.0,2021-12-30 16:57:58
8863,2014-10-31,Au(T+D),236.99,237.3,229.87,230.03,-9.04,-1.0,2021-12-30 16:57:58
8872,2014-11-03,Au(T+D),230.53,230.8,227.5,230.67,-3.43,-1.0,2021-12-30 16:57:58
8882,2014-11-04,Au(T+D),231.0,231.0,229.2,229.29,0.07,1.0,2021-12-30 16:57:58
8891,2014-11-05,Au(T+D),230.2,230.4,225.2,225.68,-4.09,-1.0,2021-12-30 16:57:58
8901,2014-11-06,Au(T+D),222.65,234.2,222.6,224.99,-2.08,-1.0,2021-12-30 16:57:58
8910,2014-11-07,Au(T+D),224.4,225.6,222.83,225.02,0.37,1.0,2021-12-30 16:57:58
8919,2014-11-10,Au(T+D),225.0,232.5,224.9,230.79,6.58,1.0,2021-12-30 16:57:58
8929,2014-11-11,Au(T+D),229.58,230.2,226.0,227.29,-1.96,-1.0,2021-12-30 16:57:58
8937,2014-10-15,Au(T+D),244.0,244.27,241.88,242.06,-1.37,-1.0,2021-12-30 16:57:58
8947,2014-10-16,Au(T+D),242.7,246.0,242.32,244.37,1.7,1.0,2021-12-30 16:57:58
8957,2014-10-17,Au(T+D),244.61,244.95,243.87,244.6,0.28,1.0,2021-12-30 16:57:58
8965,2014-10-20,Au(T+D),244.31,244.8,243.35,244.64,0.29,1.0,2021-12-30 16:57:58
8974,2014-10-21,Au(T+D),245.22,246.51,244.8,246.5,2.32,1.0,2021-12-30 16:57:58
8982,2014-10-22,Au(T+D),245.87,247.0,245.51,245.62,0.05,1.0,2021-12-30 16:57:58
8991,2014-10-23,Au(T+D),245.5,245.75,244.58,244.62,-1.47,-1.0,2021-12-30 16:57:58
9000,2014-10-24,Au(T+D),243.8,243.98,241.91,242.55,-2.41,-1.0,2021-12-30 16:57:58
9008,2014-10-27,Au(T+D),242.87,242.87,242.0,242.1,-0.49,-1.0,2021-12-30 16:57:58
9016,2014-10-28,Au(T+D),242.1,242.31,241.37,241.78,-0.53,-1.0,2021-12-30 16:57:58
9023,2014-09-24,Au(T+D),243.5,243.5,241.25,242.34,1.65,1.0,2021-12-30 16:57:58
9032,2014-09-25,Au(T+D),241.62,241.98,239.2,239.26,-2.89,-1.0,2021-12-30 16:57:58
9042,2014-09-26,Au(T+D),239.44,243.0,237.6,242.61,2.4,1.0,2021-12-30 16:57:58
9051,2014-09-29,Au(T+D),241.1,241.4,240.11,240.82,-0.88,-1.0,2021-12-30 16:57:58
9060,2014-09-30,Au(T+D),242.07,242.07,240.61,241.22,0.35,1.0,2021-12-30 16:57:58
9070,2014-10-08,Au(T+D),239.68,241.0,239.68,240.89,-0.29,-1.0,2021-12-30 16:57:58
9079,2014-10-09,Au(T+D),240.95,242.63,239.1,242.4,1.99,1.0,2021-12-30 16:57:58
9087,2014-10-10,Au(T+D),242.8,243.3,241.35,241.61,0.24,1.0,2021-12-30 16:57:58
9096,2014-10-13,Au(T+D),241.9,244.3,241.3,243.25,1.32,1.0,2021-12-30 16:57:58
9104,2014-10-14,Au(T+D),242.97,244.5,242.2,243.47,0.37,1.0,2021-12-30 16:57:58
9114,2014-09-10,Au(T+D),248.24,248.3,245.95,247.98,-0.29,-1.0,2021-12-30 16:57:58
9122,2014-09-11,Au(T+D),247.1,247.4,246.0,246.98,-0.47,-1.0,2021-12-30 16:57:58
9130,2014-09-12,Au(T+D),246.0,246.4,243.5,244.76,-1.96,-1.0,2021-12-30 16:57:58
9138,2014-09-15,Au(T+D),244.5,244.67,242.93,244.44,-0.31,-1.0,2021-12-30 16:57:58
9146,2014-09-16,Au(T+D),244.5,245.48,244.1,245.18,1.28,1.0,2021-12-30 16:57:58
9154,2014-09-17,Au(T+D),245.2,246.18,244.25,244.96,0.13,1.0,2021-12-30 16:57:58
9162,2014-09-18,Au(T+D),244.66,245.8,242.16,242.27,-2.86,-1.0,2021-12-30 16:57:58
9169,2014-09-19,Au(T+D),241.6,243.34,241.12,242.07,-1.11,-1.0,2021-12-30 16:57:58
9180,2014-09-22,Au(T+D),241.71,242.55,238.22,240.18,-1.96,-1.0,2021-12-30 16:57:58
9190,2014-09-23,Au(T+D),239.99,241.35,239.4,240.8,0.57,1.0,2021-12-30 16:57:58
9199,2014-08-26,Au(T+D),253.6,255.81,253.03,255.57,2.11,1.0,2021-12-30 16:57:58
9207,2014-08-27,Au(T+D),255.52,255.52,254.05,254.68,0.26,1.0,2021-12-30 16:57:58
9214,2014-08-28,Au(T+D),254.6,255.0,253.75,254.9,0.43,1.0,2021-12-30 16:57:58
9222,2014-08-29,Au(T+D),255.6,255.6,254.5,254.92,0.43,1.0,2021-12-30 16:57:58
9231,2014-09-01,Au(T+D),254.51,255.36,254.2,254.69,-0.21,-1.0,2021-12-30 16:57:58
9239,2014-09-02,Au(T+D),254.32,254.66,252.1,252.48,-2.09,-1.0,2021-12-30 16:57:58
9247,2014-09-03,Au(T+D),251.0,251.48,250.3,250.85,-2.49,-1.0,2021-12-30 16:57:58
9255,2014-09-04,Au(T+D),250.78,251.5,250.41,250.99,0.07,1.0,2021-12-30 16:57:58
9263,2014-09-05,Au(T+D),250.52,252.48,249.56,250.1,-0.94,-1.0,2021-12-30 16:57:58
9271,2014-09-09,Au(T+D),248.5,249.0,247.87,247.88,-2.27,-1.0,2021-12-30 16:57:58
9278,2014-08-12,Au(T+D),259.19,259.5,258.8,259.5,0.26,1.0,2021-12-30 16:57:58
9286,2014-08-13,Au(T+D),260.5,260.64,259.2,259.47,0.34,1.0,2021-12-30 16:57:58
9294,2014-08-14,Au(T+D),259.9,260.3,259.21,260.26,0.43,1.0,2021-12-30 16:57:58
9301,2014-08-15,Au(T+D),260.05,260.25,259.43,259.8,-0.03,-1.0,2021-12-30 16:57:58
